松丸,まつまる,9600,1073.17
四方,しほう|しかた|よも,9600,3.16
広野,こうや,9600,46.81
浦上,うらがみ,9600,65.35
伊佐,いさ,9600,43.42
八代,やつしろ,9600,9.43
桝田,ますだ,9600,189.66
鳥井,とりい,9600,122.22
阪田,さかた,9600,118.92
溝上,みぞかみ|みぞがみ,9600,175.77
小河,おがわ,9600,1469.93
楠田,くすだ,9600,112.82
丹治,たんじ,9600,224.49
永谷,ながたに,9600,104.76
遊佐,ゆざ,9600,28.39
山木,やまき,9600,75.86
猪瀬,いのせ,9600,98.51
若狭,わかさ,9600,19.05
中元,ちゅうげん,9600,1.85
中橋,なかはし,9500,64.39
新妻,にいづま,9500,31.65
浜島,はましま,9500,100.76
梅澤,うめさわ,9500,109.09
水戸,みと,9500,3.79
戸川,とがわ,9500,206.25
松倉,まつくら,9500,67.01
所,ところ,9500,0.06
大浜,おおはま,9500,42.72
山添,やまぞえ,9500,99.25
大垣,おおがき,9500,10.65
桑山,くわやま,9500,458.33
深瀬,ふかせ,9500,173.91
具志堅,ぐしかた,9500,122.22
一色,いっしょく|いっしき,9400,5.02
勝野,かつの,9400,110.0
別所,べっしょ,9400,25.0
杉岡,すぎおか,9400,176.47
常盤,ときわ,9400,12.0
春名,はるな,9400,68.39
伊賀,いが,9400,11.0
檜山,ひやま,9400,28.76
綾部,あやべ,9400,26.51
大串,おおくし|おおぐし,9400,110.0
内川,うちかわ,9400,64.08
能登,のと,9400,5.87
立山,たてやま,9400,39.4
阿南,あなん|あなみ,9300,19.21
奥井,おくい,9300,55.93
竹野,たけの,9300,23.57
笹木,ささき,9300,180.82
岸川,きしかわ,9300,1000.0
根津,ねづ,9300,22.37
能勢,のせ,9300,30.21
穂積,ほづみ,9300,43.0
彦坂,ひこさか,9300,254.83
笠松,かさまつ,9300,30.14
引地,ひきち,9300,47.14
久我,くが,9300,52.17
岩淵,いわぶち,9300,84.62
小牧,こまき,9200,9.5
室田,むろた,9200,45.99
曾根,そね,9200,382.61
奥平,おくだいら,9200,1064.52
北條,きたじょう|ほうじょう,9200,74.58
向後,こうご,9200,238.27
上川,かみかわ|かみがわ,9200,12.0
北本,きたもと,9200,13.84
田沼,たぬま,9200,72.93
田部,たなべ,9200,110.92
西嶋,にししま,9200,132.26
峯岸,みねきし,9200,165.62
田仲,たなか,9200,246.27
杉森,すぎもり,9200,89.8
朝比奈,あさひな,9200,17.14
神林,かんばやし,9200,55.46
平澤,ひらさわ,9100,59.46
榎,えのき,9100,35.01
小早川,こばやかわ,9100,34.92
柚木,ゆぎ|ゆずき|ゆのき,9100,17.3
津島,つしま,9100,138.08
赤川,あかがわ,9100,24.63
荒巻,あらまき,9100,62.26
押田,おしだ,9100,235.71
瓜生,うりゅう,9100,104.76
椎葉,しいば,9100,77.19
芦沢,あしざわ,9000,160.0
山名,やまな,9000,43.28
迫,せり|さこ,9000,6.57
諸橋,もろはし,9000,168.15
安保,あんぽ|あぼ,9000,3.24
岩尾,いわお,9000,43.71
石谷,いしたに,9000,100.0
浦山,うらやま,9000,767.44
駒田,こまだ,9000,99.25
国本,こくほん,9000,59.19
吉住,よしずみ,9000,124.53
牛田,うしだ,9000,80.98
金光,きんびかり|かねみつ,9000,11.58
栗栖,くりす,8900,121.1
宇井,うい,8900,140.58
信田,のぶた,8900,123.36
飯山,いいやま,8900,19.3
三澤,みさわ,8900,67.01
宮井,みやい,8900,194.69
柏,かしわ,8900,2.43
谷中,やなか|たになか,8900,27.56
日吉,ひよし,8900,14.33
桜木,さくらぎ,8900,8.0
新野,あらの|しんの|にいの,8900,28.45
柳谷,やなぎや,8900,146.83
寺門,じもん|てらかど,8900,97.06
櫛田,くしだ,8900,104.76
守谷,もりや,8900,24.18
北井,きたい,8900,258.82
助川,すけがわ,8900,1408.75
前沢,まえさわ,8900,55.0
中条,なかじょう,8900,30.84
木場,きば|こば,8900,21.32
漆原,うるしばら|うるはら|うるしはら,8800,89.8
田部井,たべい,8800,226.42
桑名,くわな,8800,12.69
仲川,なかがわ,8800,6769.23
李,すもも|い,8800,0.98
津川,つがわ,8800,45.99
真島,まじま,8800,31.58
原野,げんや,8800,10.23
梶本,かじもと,8800,123.36
菱田,ひしだ,8800,153.67
新海,しんかい,8800,468.09
向,むき|むかい,8800,0.1
樋渡,ひわた,8800,240.44
城田,じょうだ|しろた,8800,64.39
門間,もんま,8800,212.56
杉,すぎ,8800,2.74
谷崎,たにざき,8800,1047.62
内堀,うちぼり,8700,97.78
陶山,すやま|とうやま,8700,130.69
清川,きよかわ,8700,207.22
中辻,なかつじ,8700,294.64
仲本,なかもと,8700,89.19
谷野,たにの|やの,8700,87.42
熊木,くまき,8700,68.39
田宮,たみや,8700,40.49
宇津木,うつぎ,8700,110.92
阪上,さかがみ,8700,282.66
冨岡,とみおか,8700,110.0
宇佐見,うさみ,8700,219.27
堀之内,ほりのうち,8700,33.17
中上,なかがみ|ちゅうじょう,8700,78.57
今津,いまづ,8700,36.36
峰,みね,8700,1.96
木野,きの,8700,75.43
横沢,よこざわ,8600,217.82
坂内,さかうち|ばんない,8600,122.22
青井,あおい,8600,48.89
仲間,なかま,8600,0.54
亀岡,かめおか,8600,16.4
安野,やすの,8600,39.52
橋場,はしば,8600,114.78
米本,よねもと,8600,80.0
白浜,しらはま,8600,5.62
綿引,わたびき,8600,252.87
二木,ふたつぎ,8600,61.97
勝俣,かつまた,8600,86.84
平出,ひらで|ひらいで,8600,112.82
山之内,やまのうち,8600,99.25
藤永,ふじなが,8600,181.82
今枝,いまえだ,8600,248.59
中居,なかい,8600,12.69
布川,ふかわ|ぬのかわ,8600,500.0
大町,おおまち,8600,12.22
高安,たかやす,8600,25.53
山辺,やまべ,8500,45.36
勝部,かつべ,8500,180.08
荒田,あらた,8500,79.52
大隅,おおすみ,8500,40.24
植竹,うえたけ,8500,163.16
澤,おもだか|さわ,8500,4.43
権田,ごんだ,8500,223.35
沢野,さわの,8500,180.82
粟野,あわの,8500,123.36
蓮見,はすみ,8500,82.5
堀本,ほりもと,8500,209.52
小谷野,こやの,8500,110.0
川俣,かわまた,8500,44.0
泉田,いずみだ,8500,92.96
中畑,なかはた,8500,86.27
中津,なかつ,8500,9.17
深野,ふかの,8500,138.8
山越,やまごえ,8500,32.59
森内,もりうち,8500,108.2
東谷,ひがしたに|とうや,8500,102.33
仁平,にんぺい|にへい,8500,215.69
船田,ふなだ,8500,260.87
涌井,わくい,8500,36.77
喜田,きた,8500,111.86
広井,ひろい,8400,146.5
木幡,こはた,8400,78.11
北澤,きたさわ,8400,46.48
宮口,みやぐち,8400,48.89
東条,とうじょう,8400,43.14
東郷,とうごう,8400,18.62
市野,いちの,8400,69.84
松平,まつだいら,8400,354.84
田頭,たがしら|でんどう|たがみ,8400,184.87
鈴村,すずむら,8400,28.88
千原,せんばら,8400,31.88
大出,おおで,8400,52.17
奥本,おくもと,8400,145.21
津野,つの,8400,78.57
中條,ちゅうじょう,8300,90.41
水落,みずおち,8300,104.76
高浜,たかはま,8300,16.56
柳下,やぎした,8300,103.12
武本,たけもと,8300,83.54
加地,かぢ,8300,44.44
比留間,ひるま,8300,252.87
水村,みずむら,8300,70.59
坂部,さかべ,8300,163.37
真木,まき,8300,19.73
向田,むこうだ,8300,77.19
川岸,かわぎし,8300,41.25
牛山,うしやま,8200,64.71
千野,ちの,8200,65.67
羽田野,はたの,8200,283.26
小貫,おぬき,8200,301.37
茅野,ちの|かやの,8200,22.92
宮,みや,8200,1.12
稲見,いなみ,8200,146.34
仁木,にき,8200,48.0
竹森,たけもり,8200,141.63
澤井,さわい,8200,66.33
肥田,ひだ,8200,89.19
大東,だいとう|おおひがし|たいとう,8200,3.99
肥後,ひご,8200,18.13
兼田,かねだ,8200,235.71
魚住,うおずみ,8200,49.62
松宮,まつみや,8200,88.59
古本,ふるほん,8200,6.77
斎木,さいき,8200,132.0
古木,こぼく,8100,27.33
市田,いちだ,8100,51.16
井内,いうち,8100,112.82
舘,しろ|やかた|たち,8100,13.92
増本,ますもと,8100,194.4
岡元,おかもと,8100,112.82
三田村,みたむら,8100,69.11
佐々,さざ|さっさ,8100,33.67
道下,どうか|みちした,8100,139.68
大窪,おおくぼ,8100,137.5
新堀,にいぼり|しんぼり,8100,72.93
蜂谷,はちや,8100,290.75
大藤,おおふじ|おおとう,8100,118.92
笹山,ささやま,8100,584.07
前,まえ,8100,0.06
南野,みなみの|のうの,8100,32.12
臼田,うすだ,8100,61.4
折田,おりた,8100,113891.29
柳生,やぎゅう,8100,18.23
柿原,かきはら,8000,52.38
仲谷,なかたに|なかや,8000,130.69
赤星,あかぼし,8000,24.04
白水,しろみず|しろうず|しらみず,8000,15.7
甲田,こうだ,8000,91.03
丸谷,まるや,8000,91.67
谷沢,たにざわ,8000,114.78
藤城,ふじしろ,8000,1360.82
荒,あれ|あら,8000,4.87
本木,もとき,8000,38.15
大畠,おおばたけ,8000,128.16
仲井,なかい,8000,213.25
森元,もりもと,8000,68.75
峰岸,みねぎし,8000,57.89
永原,ながはら|えはら,8000,112.82
倉島,くらしま,8000,142.55
牛尾,うしお,8000,59.19
浜村,はまむら,8000,53.44
三野,みの,8000,86.84
中屋,なかや,8000,68.04
桐原,きりはら,8000,85.71
野地,のじ,8000,30.14
寺村,てらむら,8000,136.5
平沼,ひらぬま,7900,32.84
花房,はなぶさ,7900,35.87
豊岡,とよおか,7900,8.86
加来,かく,7900,223.35
深町,ふかまち,7900,65.67
金崎,かなさき,7900,367.69
坂倉,さかくら,7900,179.59
諸星,もろぼし,7900,67.01
鵜沢,うざわ,7900,487.08
岩川,いわかわ,7900,949.64
木口,きぐち,7900,34.55
大黒,だいこく,7900,14.22
高,こう|たか|たかし,7900,0.06
山森,やまもり,7900,137.64
井藤,いとう,7900,148.65
武村,たけむら,7900,100.76
白崎,しらさき,7900,97.78
丹下,たんげ,7900,48.53
板東,ばんどう,7900,69.84
沖本,おきもと,7900,262.95
藤尾,ふじお,7900,126.92
大池,おおいけ,7900,37.5
荒牧,あらまき,7900,106.45
和気,わき,7900,14.92
新家,しんけ|にいのみ|しんや,7900,10.08
武市,たけいち,7900,137.07
小滝,こたき|おたき,7800,96.35
三森,みつもり|みもり,7800,157.33
権藤,ごんどう,7800,143.79
今関,いませき,7800,264.53
吉富,よしとみ,7800,47.14
寺川,てらかわ,7800,631.58
水沢,みずさわ,7800,12.57
小野沢,おのざわ,7800,360.66
河端,かわばた,7800,147.32
徳丸,とくまる,7800,170.98
嵯峨,さが,7800,22.56
冨山,とみやま,7800,167.73
新開,しんかい,7800,78.11
宮木,みやぎ,7800,130.69
吉元,よしもと,7800,125.71
吉山,よしやま,7800,124.53
佐古,さこ,7800,82.5
福崎,ふくさき,7800,269.39
大家,おおや,7800,0.12
清宮,きよみや|せいみや,7800,84.62
三嶋,みしま,7700,93.62
与那嶺,よなみね,7700,338.46
茨木,いばらき,7700,9.04
安武,やすたけ,7700,226.42
米原,まいはら,7700,20.4
西内,にしうち,7700,81.99
福間,ふくま,7700,89.19
江村,えむら,7700,228.37
笠間,かさま,7700,22.0
仲里,なかざと,7700,106.45
脇本,わきもと,7700,129.41
椎野,しいの,7700,223.73
安村,やすむら,7700,259.84
谷津,たにづ|やつ,7700,51.76
野津,のづ,7700,112.82
春木,はるき,7700,70.21
遠田,とおだ|えんだ|おんだ,7700,83.54
川中,かわなか,7700,26.61
芝崎,しばさき,7700,1000.0
小岩,こいわ,7600,19.53
稲本,いなもと,7600,35.29
一柳,いちやなぎ|いちりゅう,7600,94.96
関田,せきだ,7600,172.55
溝渕,みぞふち,7600,333.33
野々山,ののやま,7600,167.51
草場,くさば,7600,101.54
山県,やまがた,7600,85.16
福富,ふくとみ,7600,74.16
松嶋,まつしま,7600,16.24
畑野,はたの,7600,51.16
表,ひょう,7600,0.13
南川,みながわ,7600,35.97
盛田,もりた,7600,42.31
小路,こうじ|しょうじ|こみち,7600,5.45
長倉,ながくら,7600,71.35
新屋,しんや,7600,20.53
西條,さいじょう,7600,73.33
戸沢,とざわ,7500,54.77
石松,いしまつ,7500,43.71
白坂,しらさか,7500,96.35
鶴,つる|かく,7500,4.34
宮腰,みやこし,7500,255.81
最上,さいじょう|もがみ,7500,7.46
上間,うえま,7500,166.88
古閑,こかん|こが,7500,51.16
衣川,きぬがわ,7500,90.41
中出,なかで,7500,8.1
加島,かしま,7500,83.54
芳野,よしの,7500,65.35
上條,うえじょう,7500,73.33
浜岡,はまおか,7500,33.08
永江,ながえ,7500,121.1
木藤,きとう|きどう,7500,181.82
谷田部,やたべ,7500,92.31
田岡,たおか,7500,146.34
草薙,くさなぎ,7500,26.19
柏倉,かしわくら,7500,198.5
宮越,みやこし|みやごえ,7400,91.67
畑田,はただ,7400,157.33
久保木,くぼき,7400,302.06
稗田,ひえだ,7400,146.5
生井,なまい|いくい|うぶい,7400,326.73
東條,とうじょう,7400,75.86
弓削,ゆげ,7400,74.16
祖父江,そふえ,7400,118.92
熊坂,くまさか,7400,155.48
大口,おおくち,7400,4.93
沖山,おきやま,7400,1833.33
酒巻,さかまき,7400,190.2
永沢,ながさわ,7400,106.45
古井,ふるい|こい,7400,23.96
花村,はなむら,7400,78.11
小野瀬,おのせ,7400,240.0
梶野,かじの,7400,224.49
今中,いまなか,7300,46.48
生方,うぶかた|おふかた,7300,125.71
深尾,ふかお,7300,170.76
館野,たての,7300,212.9
樫村,かしむら,7300,327.54
板井,いたい,7300,133.74
折笠,おりかさ|おりがさ,7300,69.84
田内,たうち,7300,234.46
三戸,さんこ|みと,7300,54.32
川元,かわもと,7300,163.77
浅倉,あさくら,7300,21.09
桑島,くわじま,7300,42.86
谷藤,たにふじ,7300,302.06
川下,かわしも|かわした,7300,64.71
寺下,てらした,7300,184.62
住谷,すみたに|すみや,7300,165.41
軽部,かるべ,7300,70.97
岩澤,いわさわ,7300,174.14
四宮,しのみや,7300,145.05
長塚,ながつか,7300,70.21
藤林,ふじばやし,7300,84.62
古林,ふるばやし,7300,92.31
越田,こしだ,7300,263.47
右田,みぎた,7200,223.73
小田桐,おだぎり,7200,292.04
小南,こみなみ,7200,164.79
山尾,やまお,7200,129.41
浅香,あさか,7200,44.59
豊永,とよなが,7200,161.17
武部,たけべ,7200,59.19
薮内,やぶうち,7200,286.96
瀬田,せた,7200,33.17
熊井,くまい,7200,64.39
外川,とがわ,7200,1109.24
野見山,のみやま,7200,3267.33
各務,かがみ|かかむ|かくむ,7200,138.36
桧垣,ひがき,7200,327.54
新宅,しんたく,7200,110.92
辰己,たつみ,7200,243.54
豊川,とよかわ,7200,12.34
栄,さかえ|えい|はる|ひで|しげる,7200,2.4
外間,そとま|ほかま,7200,112.82
仲山,なかやま,7200,1233.64
尾島,おじま,7200,189.38
久世,くぜ,7200,33.33
宇都,うつ,7200,152.78
阪井,さかい,7100,247.65
横江,よこえ,7100,130.69
葉山,はやま,7100,10.23
根来,ねごろ,7100,83.02
中間,ちゅうかん,7100,1.31
瀬谷,せや,7100,23.74
三品,みしな,7100,28.88
森村,もりむら,7100,26.83
浦崎,うらさき,7100,1730.01
花木,はなき,7100,7.86
武川,たけかわ|むかわ,7100,111.86
可児,かに,7100,25.14
正岡,まさおか,7100,57.39
上谷,うえたに|かみや,7100,132.93
笹野,ささの,7100,53.01
荻田,おぎた,7100,189.11
松枝,まつえ,7100,97.78
五月女,さおとめ|そうとめ,7100,283.26
古畑,ふるはた,7100,40.49
蔭山,かげやま,7100,2471.91
木全,きまた,7100,297.97
君塚,きみづか,7100,138.22
野元,のもと,7100,92.31
片田,かただ,7100,183.08
奥津,おくつ,7000,83.02
筧,かけひ,7000,58.67
岸上,きしがみ,7000,18.44
矢嶋,やしま,7000,166.67
成川,なるかわ,7000,1658.29
倉林,くらばやし,7000,253.36
利根川,とねがわ,7000,19.44
辺見,へんみ,7000,26.51
坂入,さかいり,7000,286.33
新原,にいはら|しんばら,7000,199.7
住友,すみとも,7000,2.27
福谷,ふくたに,7000,148.65
澤村,さわむら,7000,72.93
熱田,あつた,7000,19.27
三国,さんごく,7000,1.18
日暮,ひぐれ|ひぐらし,7000,27.79
武智,たけち,7000,182.07
宍倉,ししくら,7000,330.0
仲西,なかにし,7000,125.71
荘司,しょうじ|そうじ,7000,175.3
早乙女,さおとめ|そうとめ,7000,22.49
小笹,おざさ,7000,138.95
野川,のがわ,7000,216.39
糟谷,かすや,7000,334.18
小針,こばり,7000,118.92
戸高,とだか,7000,225.64
稲岡,いなおか,7000,317.31
中内,なかうち,7000,121.1
兼松,かねまつ,6900,57.64
浜谷,はまたに,6900,134.83
友利,ともり,6900,81.48
勝見,かつみ,6900,219.27
恒川,つねかわ,6900,108.2
尾山,おやま,6900,241.32
串田,くしだ,6900,87.42
両角,もろずみ,6900,241.76
蒔田,まいた|まいだ|まきた,6900,108.2
金岡,かなおか,6900,107.32
尾花,おばな,6900,83.54
種村,たねむら,6900,94.96
北見,きたみ,6900,8.2
池沢,いけざわ,6900,47.65
横手,よこて,6900,19.56
楢崎,ならさき,6900,375.0
越野,こしの,6900,4.16
東川,ひがしかわ|うのがわ|とうかわ|とがわ,6900,490.71
池,いけ,6900,1.06
大角,おおすみ|おおかど,6900,135.38
磯谷,いそや,6900,91.67
衣笠,きぬがさ,6900,42.31
藤沼,ふじぬま,6900,123.36
箕浦,みのうら,6900,233.22
大渕,おおふち,6900,156.58
北出,きたで,6900,70.97
藤吉,ふじよし,6800,88.59
池辺,いけべ,6800,77.65
光田,みつだ,6800,125.71
松江,まつえ,6800,4.1
小畠,おばた|こばた,6800,286.33
府川,ふかわ,6800,270.49
蝦名,えびな,6800,385.96
渡瀬,わたりせ,6800,24.54
箱崎,はこざき,6800,130.69
香山,かやま|こうやま,6800,800.0
曾我,そが,6800,228.37
上松,うえまつ|あげまつ,6800,38.6
北嶋,きたしま,6800,98.51
藤波,ふじなみ,6800,48.35
堀切,ほりきり,6800,46.98
白沢,しらさわ,6800,104.76
江森,えもり,6800,109.09
増渕,ますふち,6800,175.53
加古,かこ,6800,37.5
木曽,きそ,6800,8.15
清,きよめ|きよし|せい|しん,6800,0.32
鴨志田,かもした,6800,149.83
小磯,こいそ,6800,91.03
滝澤,たきさわ,6800,91.03
白倉,しらくら,6800,152.25
浅尾,あさお,6800,16.26
相場,そうば,6800,1.02
小形,こがた|おがた,6800,63.16
秋月,しゅうげつ|あきづき,6800,11.89
土本,つちもと,6800,215.69
寺坂,てらさか,6800,205.29
綱島,つなしま,6800,43.14
久保山,くぼやま,6700,8301.89
山家,やまが|やまや|やんべ,6700,357.72
盛,もり,6700,1.66
室谷,むろや|むろたに,6700,288.84
尾藤,びとう|おふじ,6700,109.09
小河原,おがわら,6700,249.06
河瀬,かわせ,6700,80.49
馬渡,まわたり|もうたい|もうたり,6700,162.76
堀野,ほりの,6700,257.31
北谷,きたたに|ちゃたん,6700,21.78
与那覇,よなは,6700,279.66
羽山,はねやま|はやま,6700,581.5
瀬野,せの,6700,158.27
富澤,とみさわ|とみざわ,6700,80.0
大室,おおむろ,6700,64.71
岩木,いわき,6700,65.67
浅原,あさはら,6700,188.03
番場,ばんば,6700,129.41
本城,ほんじょう,6700,31.5
宮平,みやひら,6700,236.56
宮西,みやにし,6700,61.11
宇山,うやま,6700,190.2
種田,たねだ|おいだ,6700,52.59
南谷,みなみだに,6700,159.23
門倉,かどくら,6700,70.97
三崎,みさき,6700,146.02
細江,ほそえ,6700,50.77
竹尾,たけお,6700,148.82
大北,おおきた,6700,73.74
近田,ちかだ|こんた|きんた,6700,108.2
木津,きづ,6700,26.4
稲吉,いなよし,6700,466.43
島谷,しまたに,6700,25.14
飯泉,いいずみ,6600,179.59
森沢,もりさわ,6600,169.23
岡沢,おかざわ,6600,110.0
岩原,いわはら,6600,92.31
丸井,まるい,6600,23.91
浜川,はまかわ,6600,1365.05
尾野,おの,6600,158.84
蛯名,えびな,6600,54.32
白戸,しらと|しろと,6600,89.8
轟,とどろき,6600,8.86
石澤,いしさわ|いしざわ,6600,57.39
佐賀,さが,6600,0.6
浮田,うきた,6600,163.16
蔵本,ぞうほん,6600,94.96
瀬口,せぐち,6600,148.82
油井,ゆせい|ゆい,6600,51.16
中浜,なかのはま,6600,120.0
中丸,なかまる,6600,17.84
武,ぶ|たけし,6600,1.23
井澤,いさわ,6600,120.0
西条,さいじょう,6600,13.37
戸井田,といだ,6600,138.66
増永,ますなが,6500,208.86
真崎,まさき,6500,76.3
土山,つちやま,6500,224.87
新名,にいな|しんみょう,6500,29.73
安孫子,あびこ,6500,267.21
家田,いえだ,6500,161.57
出井,いでい|いずい,6500,133.33
香西,こうさい|こうざい|こうにし,6500,101.54
新宮,しんぐう|にいみや,6500,16.58
玉村,たまむら,6500,107.32
稲毛,いなげ|いなも,6500,13.81
郡,ぐん|こおり,6500,0.67
只野,ただの,6500,43.28
西塚,にしづか,6500,213.25
宗,そう|むね|つかさ|たかし,6500,1.63
丹,に|まこと,6500,2.79
掛川,かけがわ,6500,11.58
佐治,さじ,6500,57.14
古庄,ふるしょう,6500,210.19
日浦,ひうら,6500,183.59
川満,かあみつ,6400,202.76
寺澤,てらさわ,6400,120.0
東原,ひがしはら,6400,27.73
成島,なるしま,6400,117.86
広島,ひろしま,6400,0.37
樋田,ひだ|といだ,6400,265.59
北崎,きたざき,6400,113.79
福西,ふくにし,6400,71.74
岡井,おかい,6400,65.67
穴井,あない,6400,256.31
曽田,そだ,6400,90.41
国枝,くにえ,6400,88.0
島貫,しまぬき,6400,530.12
大戸,おおと|ねぎ,6400,130.69
杉沢,すぎさわ,6400,103.12
森重,もりしげ,6400,126.92
矢代,やしろ,6400,84.08
市岡,いちおか,6400,137.79
十河,そごう,6400,1720.99
原山,はらやま,6400,116.81
岩松,いわまつ,6400,61.11
畔柳,くろやなぎ|あぜやぎ|あぜやなぎ,6400,415.09
蓮沼,はすぬま,6400,69.11
斉木,さいき,6400,102.33
寒川,さむかわ|さんがわ|かんがわ,6400,28.7
福森,ふくもり,6300,226.03
藤堂,とうどう,6300,36.57
辻川,つじかわ,6300,2504.74
丸本,まるほん,6300,202.76
西畑,にしはた,6300,211.2
喜屋武,きゃん,6300,78.11
岩月,いわつき,6300,225.26
伊澤,いざわ,6300,103.12
鴇田,ときた,6300,498.11
会沢,あいざわ,6300,500.0
清藤,きよふじ,6300,507.69
高岸,たかぎし,6300,181.57
熊澤,くまさわ,6300,125.71
平瀬,ひらせ,6300,79.52
淵上,ふちがみ,6300,466.43
入沢,いりさわ,6300,254.83
永沼,ながぬま|えいぬま,6300,481.75
占部,うらべ,6300,240.88
下里,しもさと,6300,124.53
高澤,たかさわ,6300,213.94
濱口,はまくち,6300,61.68
藤元,ふじもと,6300,215.69
黒柳,くろやなぎ,6300,60.27
関山,せきやま,6300,128.16
猪又,いのまた,6300,450.51
伴野,ともの,6300,272.73
井筒,いづつ,6300,36.87
上本,うえほん,6300,26.09
山北,やまきた,6300,29.66
倉内,くらうち,6200,237.41
外崎,そとさき|とのさき,6200,1452.15
名和,なわ,6200,88.0
吉留,よしとめ,6200,488.89
西中,にしちゅう,6200,40.37
繁田,しげた,6200,238.27
八尋,やひろ,6200,140.28
奥川,おくかわ,6200,306.98
新島,にいじま,6200,30.34
野木,のぎ,6200,36.46
井元,いもと,6200,328.36
南出,みなみで,6200,187.5
薬師寺,やくしじ,6200,146.83
水沼,みずぬま,6200,121.1
池端,いけはた,6200,115.79
永見,ながみ,6200,263.47
江沢,えざわ,6200,382.61
広木,ひろき,6200,421.73
嶋津,しまず,6200,205.61
笹島,ささじま,6200,146.5
薮田,やぶた,6200,88.0
須川,すがわ,6200,58.15
斎田,さいだ,6200,252.39
宇賀神,うがじん|うかがみ,6200,389.38
渡会,わたらい,6200,156.4
矢萩,やはぎ,6200,273.29
渡,わたり|わたる,6200,2.36
吉江,よしえ,6200,124.53
畠,はた,6200,41.38
中神,なかがみ,6200,157.52
室,むろ,6200,0.17
赤崎,あかざき,6100,683.94
猪原,いはら,6100,515.62
豊福,とみふく|とよふく,6100,256.31
木川,きがわ,6100,809.82
矢澤,やざわ,6100,70.59
陣内,じんない|じんのうち,6100,18.57
赤津,あかつ,6100,224.11
武居,たけい,6100,272.16
徳重,とくしげ,6100,105.6
鶴巻,つるまき,6100,70.59
船戸,ふなと,6100,94.29
豊嶋,たしま,6100,183.59
溝田,みぞた,6100,421.73
深堀,ふかぼり,6100,61.11
神村,かみむら,6100,102.33
西坂,にしざか,6100,227.19
朝田,あさだ,6100,144.74
横地,よこち,6100,267.75
鷹野,たかの,6100,81.48
茶谷,ちゃたに,6100,253.36
伊奈,いな,6100,27.73
押川,おしかわ,6100,213.94
川勝,かわかつ|せんしょう,6100,137.07
若尾,わかお,6100,129.41
長橋,ながはし,6100,153.31
喜納,きのう|きな,6000,140.28
由井,ゆい,6000,164.38
柴野,しばの,6000,259.33
当山,とうやま,6000,94.29
一木,いちき,6000,110.92
田尾,たお,6000,45.21
鳥飼,とりかい,6000,56.65
籾山,もみやま,6000,476.53
久富,ひさとみ|くどみ,6000,285.71
八木橋,やぎはし,6000,244.44
丸橋,まるばし,6000,250.95
立松,たてまつ,6000,123.36
長峰,ながみね,6000,73.33
渋沢,しぶさわ,6000,51.56
古城,こじょう|ふるき|こぎ,6000,2.47
谷井,たにい|やつい,6000,225.64
生野,いくの|はえの,6000,17.69
米津,よねづ,6000,209.52
友野,ともの,6000,143.01
古内,ふるうち,6000,162.96
東出,ひがしで,6000,82.5
仙田,せんだ,5900,247.65
梶浦,かじうら,5900,89.19
不破,ふわ,5900,39.4
大塩,おおしお,5900,97.06
千賀,せんが|ちか,5900,80.98
金村,かなむら,5900,47.83
本宮,もとみや,5900,16.86
天田,あまた,5900,94.96
山梨,やまなし,5900,0.74
花島,はなしま,5900,232.39
茂呂,もろ,5900,201.83
田浦,たうら,5900,65.02
名越,なごし,5900,108.2
佐橋,さはし,5900,113.79
近野,こんの,5900,105.6
蒲生,がもう,5900,24.54
牧原,まきはら,5900,115.79
戸部,とべ,5900,65.02
前村,まえむら,5900,100.76
城野,じょうの|きの,5900,128.16
神藤,しんどう,5900,256.31
光永,みつなが,5900,179.59
竹岡,たけおか,5900,76.74
管野,かんの,5900,148.65
俵,たわら,5900,20.25
谷脇,たにわき,5900,363.64
黒坂,くろさか,5900,154.75
弘中,ひろなか,5900,200.91
山野井,やまのい,5900,177.18
鴫原,しぎはら,5900,552.3
舟木,ふなき,5900,103.94
白神,しらかみ|しらが,5900,23.53
当間,とうま,5900,318.84
興梠,こうろぎ|こうろき,5900,178.62
網野,あみの,5900,60.0
岩根,いわね,5900,120.0
築地,ついじ,5900,6.11
横谷,よこたに,5900,120.0
戸崎,とさき,5900,741.57
濱崎,はまさき,5900,86.84
古藤,こどう|ことう,5900,173.0
猿田,さるだ,5800,147.49
百田,ひゃくた|ももた,5800,198.5
播磨,はりま,5800,12.94
田谷,たや,5800,140.88
増淵,ますぶち,5800,1100.0
滑川,なめりかわ|なめかわ,5800,29.53
植原,うえはら,5800,250.0
郷,さと|ごう,5800,4.07
瀬下,せしも,5800,324.32
笹森,ささもり,5800,216.75
尾方,おがた,5800,151.55
沼沢,しょうたく,5800,183.33
大神,おおかみ,5800,15.73
松波,まつなみ,5800,61.4
大中,おおなか,5800,0.87
桃井,ももい,5800,18.59
富井,とみい,5800,180.82
本吉,もとよし,5800,67.01
山科,やましな,5800,18.94
西部,せいぶ|にしべ,5800,0.67
庄野,しょうの,5800,102.33
川戸,かわと,5800,259.84
城山,しろやま|じょうやま,5800,52.17
伊井,いい,5800,268.84
松森,まつもり,5700,133.74
岩波,いわなみ,5700,7.25
南波,なんば,5700,64.08
与儀,ゆうじ|よぎ,5700,234.46
吉谷,よしたに,5700,233.22
若菜,わかな,5700,19.73
